pm25_HLL_298,temperature_HLL_298,datetime,humidity_HLL_298,pm25_HLL_345,temperature_HLL_345,humidity_HLL_345,winddirection,windspeed,temperature_KNMI_240,humidity_KNMI_240,pm25_NL49701,pm25_HLL_256,temperature_HLL_256,humidity_HLL_256,pm25_HLL_307,temperature_HLL_307,humidity_HLL_307,pm25_HLL_320,temperature_HLL_320,humidity_HLL_320,pm25_HLL_448,temperature_HLL_448,humidity_HLL_448,winddirection_knmi,windspeed_knmi,temperature_knmi,humidity_knmi,pm25_diff_HLL_345_HLL_345,pm25_diff_HLL_345_HLL_307,pm25_diff_HLL_345_HLL_448,pm25_diff_HLL_345_HLL_298,pm25_diff_HLL_345_HLL_320,pm25_diff_HLL_345_HLL_256,pm25_diff_HLL_307_HLL_345,pm25_diff_HLL_307_HLL_307,pm25_diff_HLL_307_HLL_448,pm25_diff_HLL_307_HLL_298,pm25_diff_HLL_307_HLL_320,pm25_diff_HLL_307_HLL_256,pm25_diff_HLL_448_HLL_345,pm25_diff_HLL_448_HLL_307,pm25_diff_HLL_448_HLL_448,pm25_diff_HLL_448_HLL_298,pm25_diff_HLL_448_HLL_320,pm25_diff_HLL_448_HLL_256,pm25_diff_HLL_298_HLL_345,pm25_diff_HLL_298_HLL_307,pm25_diff_HLL_298_HLL_448,pm25_diff_HLL_298_HLL_298,pm25_diff_HLL_298_HLL_320,pm25_diff_HLL_298_HLL_256,pm25_diff_HLL_320_HLL_345,pm25_diff_HLL_320_HLL_307,pm25_diff_HLL_320_HLL_448,pm25_diff_HLL_320_HLL_298,pm25_diff_HLL_320_HLL_320,pm25_diff_HLL_320_HLL_256,pm25_diff_HLL_256_HLL_345,pm25_diff_HLL_256_HLL_307,pm25_diff_HLL_256_HLL_448,pm25_diff_HLL_256_HLL_298,pm25_diff_HLL_256_HLL_320,pm25_diff_HLL_256_HLL_256,highhumidity,datehour,dateday
2.65,20.98,2023-08-17 09:00:00+00:00,66.81,2.03,24.05,55.68,30.0,6.0,20.3,75.0,2.6,2.58,20.95,67.02,2.87,19.77,72.66,3.01,20.66,68.07,2.17,20.69,66.98,30.0,6.0,20.3,75.0,0.0,-0.8400000000000003,-0.14000000000000012,-0.6200000000000001,-0.98,-0.5500000000000003,0.8400000000000003,0.0,0.7000000000000002,0.2200000000000002,-0.13999999999999968,0.29000000000000004,0.14000000000000012,-0.7000000000000002,0.0,-0.48,-0.8399999999999999,-0.41000000000000014,0.6200000000000001,-0.2200000000000002,0.48,0.0,-0.3599999999999999,0.06999999999999984,0.98,0.13999999999999968,0.8399999999999999,0.3599999999999999,0.0,0.4299999999999997,0.5500000000000003,-0.29000000000000004,0.41000000000000014,-0.06999999999999984,-0.4299999999999997,0.0,False,9,Thursday
2.67,22.73,2023-08-17 10:00:00+00:00,61.56,1.65,29.97,40.81,60.0,8.0,19.7,72.0,3.1,2.52,23.0,60.83,2.54,20.97,68.52,2.89,21.98,63.86,1.86,23.17,60.45,60.0,8.0,19.7,72.0,0.0,-0.8900000000000001,-0.2100000000000002,-1.02,-1.2400000000000002,-0.8700000000000001,0.8900000000000001,0.0,0.6799999999999999,-0.1299999999999999,-0.3500000000000001,0.020000000000000018,0.2100000000000002,-0.6799999999999999,0.0,-0.8099999999999998,-1.03,-0.6599999999999999,1.02,0.1299999999999999,0.8099999999999998,0.0,-0.2200000000000002,0.1499999999999999,1.2400000000000002,0.3500000000000001,1.03,0.2200000000000002,0.0,0.3700000000000001,0.8700000000000001,-0.020000000000000018,0.6599999999999999,-0.1499999999999999,-0.3700000000000001,0.0,False,10,Thursday
3.47,23.8,2023-08-17 11:00:00+00:00,59.05,2.35,28.49,43.94,40.0,6.0,20.7,72.0,3.7,2.57,23.98,57.58,3.35,21.4,68.23,3.32,22.94,61.69,2.05,25.11,55.9,40.0,6.0,20.7,72.0,0.0,-1.0,0.30000000000000027,-1.12,-0.9699999999999998,-0.21999999999999975,1.0,0.0,1.3000000000000003,-0.1200000000000001,0.03000000000000025,0.7800000000000002,-0.30000000000000027,-1.3000000000000003,0.0,-1.4200000000000004,-1.27,-0.52,1.12,0.1200000000000001,1.4200000000000004,0.0,0.15000000000000036,0.9000000000000004,0.9699999999999998,-0.03000000000000025,1.27,-0.15000000000000036,0.0,0.75,0.21999999999999975,-0.7800000000000002,0.52,-0.9000000000000004,-0.75,0.0,False,11,Thursday
3.23,24.87,2023-08-17 12:00:00+00:00,55.77,2.11,29.47,42.17,70.0,7.0,20.6,73.0,4.0,3.0,24.21,57.25,3.31,21.9,66.43,3.61,23.34,59.59,1.87,28.17,49.47,70.0,7.0,20.6,73.0,0.0,-1.2000000000000002,0.23999999999999977,-1.12,-1.5,-0.8900000000000001,1.2000000000000002,0.0,1.44,0.08000000000000007,-0.2999999999999998,0.31000000000000005,-0.23999999999999977,-1.44,0.0,-1.3599999999999999,-1.7399999999999998,-1.13,1.12,-0.08000000000000007,1.3599999999999999,0.0,-0.3799999999999999,0.22999999999999998,1.5,0.2999999999999998,1.7399999999999998,0.3799999999999999,0.0,0.6099999999999999,0.8900000000000001,-0.31000000000000005,1.13,-0.22999999999999998,-0.6099999999999999,0.0,False,12,Thursday
3.21,25.26,2023-08-17 13:00:00+00:00,54.67,2.58,27.98,45.86,50.0,6.0,20.7,71.0,3.9,2.96,24.81,55.7,3.45,22.08,65.87,3.55,23.99,57.28,2.01,29.53,47.02,50.0,6.0,20.7,71.0,0.0,-0.8700000000000001,0.5700000000000003,-0.6299999999999999,-0.9699999999999998,-0.3799999999999999,0.8700000000000001,0.0,1.4400000000000004,0.2400000000000002,-0.09999999999999964,0.4900000000000002,-0.5700000000000003,-1.4400000000000004,0.0,-1.2000000000000002,-1.54,-0.9500000000000002,0.6299999999999999,-0.2400000000000002,1.2000000000000002,0.0,-0.33999999999999986,0.25,0.9699999999999998,0.09999999999999964,1.54,0.33999999999999986,0.0,0.5899999999999999,0.3799999999999999,-0.4900000000000002,0.9500000000000002,-0.25,-0.5899999999999999,0.0,False,13,Thursday
3.69,24.49,2023-08-17 14:00:00+00:00,57.58,2.93,26.05,51.01,70.0,7.0,20.2,73.0,4.0,3.44,24.32,57.22,3.9,21.88,67.71,4.48,24.3,57.39,2.17,29.07,48.26,70.0,7.0,20.2,73.0,0.0,-0.9699999999999998,0.7600000000000002,-0.7599999999999998,-1.5500000000000003,-0.5099999999999998,0.9699999999999998,0.0,1.73,0.20999999999999996,-0.5800000000000005,0.45999999999999996,-0.7600000000000002,-1.73,0.0,-1.52,-2.3100000000000005,-1.27,0.7599999999999998,-0.20999999999999996,1.52,0.0,-0.7900000000000005,0.25,1.5500000000000003,0.5800000000000005,2.3100000000000005,0.7900000000000005,0.0,1.0400000000000005,0.5099999999999998,-0.45999999999999996,1.27,-0.25,-1.0400000000000005,0.0,False,14,Thursday
4.07,23.94,2023-08-17 15:00:00+00:00,59.85,3.29,24.89,54.89,50.0,6.0,19.8,75.0,4.3,3.67,23.56,60.5,4.01,21.53,68.55,3.91,23.84,59.48,2.19,27.06,51.45,50.0,6.0,19.8,75.0,0.0,-0.7199999999999998,1.1,-0.7800000000000002,-0.6200000000000001,-0.3799999999999999,0.7199999999999998,0.0,1.8199999999999998,-0.0600000000000005,0.09999999999999964,0.33999999999999986,-1.1,-1.8199999999999998,0.0,-1.8800000000000003,-1.7200000000000002,-1.48,0.7800000000000002,0.0600000000000005,1.8800000000000003,0.0,0.16000000000000014,0.40000000000000036,0.6200000000000001,-0.09999999999999964,1.7200000000000002,-0.16000000000000014,0.0,0.2400000000000002,0.3799999999999999,-0.33999999999999986,1.48,-0.40000000000000036,-0.2400000000000002,0.0,False,15,Thursday
4.31,22.85,2023-08-17 16:00:00+00:00,64.12,3.18,23.55,59.46,60.0,6.0,19.8,75.0,4.3,4.0,22.39,64.85,4.52,21.05,70.99,4.26,22.91,63.32,2.47,25.27,55.38,60.0,6.0,19.8,75.0,0.0,-1.3399999999999994,0.71,-1.1299999999999994,-1.0799999999999996,-0.8199999999999998,1.3399999999999994,0.0,2.0499999999999994,0.20999999999999996,0.2599999999999998,0.5199999999999996,-0.71,-2.0499999999999994,0.0,-1.8399999999999994,-1.7899999999999996,-1.5299999999999998,1.1299999999999994,-0.20999999999999996,1.8399999999999994,0.0,0.04999999999999982,0.3099999999999996,1.0799999999999996,-0.2599999999999998,1.7899999999999996,-0.04999999999999982,0.0,0.2599999999999998,0.8199999999999998,-0.5199999999999996,1.5299999999999998,-0.3099999999999996,-0.2599999999999998,0.0,False,16,Thursday
5.47,22.26,2023-08-17 17:00:00+00:00,67.16,4.23,22.4,64.68,60.0,6.0,19.6,78.0,4.9,4.8,21.75,68.55,5.36,20.66,73.79,5.56,22.17,67.69,2.69,23.89,59.36,60.0,6.0,19.6,78.0,0.0,-1.13,1.5400000000000005,-1.2399999999999993,-1.3299999999999992,-0.5699999999999994,1.13,0.0,2.6700000000000004,-0.10999999999999943,-0.1999999999999993,0.5600000000000005,-1.5400000000000005,-2.6700000000000004,0.0,-2.78,-2.8699999999999997,-2.11,1.2399999999999993,0.10999999999999943,2.78,0.0,-0.08999999999999986,0.6699999999999999,1.3299999999999992,0.1999999999999993,2.8699999999999997,0.08999999999999986,0.0,0.7599999999999998,0.5699999999999994,-0.5600000000000005,2.11,-0.6699999999999999,-0.7599999999999998,0.0,False,17,Thursday
5.31,21.51,2023-08-17 18:00:00+00:00,70.2,5.03,21.24,69.72,70.0,5.0,19.3,80.0,5.3,5.89,21.07,71.66,6.06,20.09,76.55,5.73,21.25,72.12,3.37,22.37,64.54,70.0,5.0,19.3,80.0,0.0,-1.0299999999999994,1.6600000000000001,-0.27999999999999936,-0.7000000000000002,-0.8599999999999994,1.0299999999999994,0.0,2.6899999999999995,0.75,0.3299999999999992,0.16999999999999993,-1.6600000000000001,-2.6899999999999995,0.0,-1.9399999999999995,-2.3600000000000003,-2.5199999999999996,0.27999999999999936,-0.75,1.9399999999999995,0.0,-0.4200000000000008,-0.5800000000000001,0.7000000000000002,-0.3299999999999992,2.3600000000000003,0.4200000000000008,0.0,-0.15999999999999925,0.8599999999999994,-0.16999999999999993,2.5199999999999996,0.5800000000000001,0.15999999999999925,0.0,False,18,Thursday
6.21,21.05,2023-08-17 19:00:00+00:00,72.26,5.99,20.48,73.72,80.0,4.0,19.1,81.0,5.5,6.75,20.6,74.17,6.0,19.79,78.41,6.01,20.43,76.3,3.89,21.29,68.73,80.0,4.0,19.1,81.0,0.0,-0.009999999999999787,2.1,-0.21999999999999975,-0.019999999999999574,-0.7599999999999998,0.009999999999999787,0.0,2.11,-0.20999999999999996,-0.009999999999999787,-0.75,-2.1,-2.11,0.0,-2.32,-2.1199999999999997,-2.86,0.21999999999999975,0.20999999999999996,2.32,0.0,0.20000000000000018,-0.54,0.019999999999999574,0.009999999999999787,2.1199999999999997,-0.20000000000000018,0.0,-0.7400000000000002,0.7599999999999998,0.75,2.86,0.54,0.7400000000000002,0.0,False,19,Thursday
9.7,20.62,2023-08-17 20:00:00+00:00,74.58,8.75,20.35,75.35,100.0,3.0,18.9,84.0,6.2,10.59,20.31,76.19,9.19,19.62,79.84,8.3,20.5,76.15,5.61,20.77,70.48,100.0,3.0,18.9,84.0,0.0,-0.4399999999999995,3.1399999999999997,-0.9499999999999993,0.4499999999999993,-1.8399999999999999,0.4399999999999995,0.0,3.579999999999999,-0.5099999999999998,0.8899999999999988,-1.4000000000000004,-3.1399999999999997,-3.579999999999999,0.0,-4.089999999999999,-2.6900000000000004,-4.9799999999999995,0.9499999999999993,0.5099999999999998,4.089999999999999,0.0,1.3999999999999986,-0.8900000000000006,-0.4499999999999993,-0.8899999999999988,2.6900000000000004,-1.3999999999999986,0.0,-2.289999999999999,1.8399999999999999,1.4000000000000004,4.9799999999999995,0.8900000000000006,2.289999999999999,0.0,False,20,Thursday
10.0,20.65,2023-08-17 21:00:00+00:00,74.28,9.59,20.49,74.19,80.0,2.0,18.7,86.0,6.0,10.78,20.25,75.62,10.34,19.84,78.28,8.32,20.7,74.44,6.71,20.74,69.55,80.0,2.0,18.7,86.0,0.0,-0.75,2.88,-0.41000000000000014,1.2699999999999996,-1.1899999999999995,0.75,0.0,3.63,0.33999999999999986,2.0199999999999996,-0.4399999999999995,-2.88,-3.63,0.0,-3.29,-1.6100000000000003,-4.069999999999999,0.41000000000000014,-0.33999999999999986,3.29,0.0,1.6799999999999997,-0.7799999999999994,-1.2699999999999996,-2.0199999999999996,1.6100000000000003,-1.6799999999999997,0.0,-2.459999999999999,1.1899999999999995,0.4399999999999995,4.069999999999999,0.7799999999999994,2.459999999999999,0.0,False,21,Thursday
7.39,20.54,2023-08-17 22:00:00+00:00,73.71,8.4,20.55,73.83,70.0,4.0,18.8,84.0,5.1,8.45,20.2,75.8,8.64,19.91,77.86,6.13,20.63,74.09,5.99,20.63,69.54,70.0,4.0,18.8,84.0,0.0,-0.2400000000000002,2.41,1.0100000000000007,2.2700000000000005,-0.049999999999998934,0.2400000000000002,0.0,2.6500000000000004,1.2500000000000009,2.5100000000000007,0.19000000000000128,-2.41,-2.6500000000000004,0.0,-1.3999999999999995,-0.13999999999999968,-2.459999999999999,-1.0100000000000007,-1.2500000000000009,1.3999999999999995,0.0,1.2599999999999998,-1.0599999999999996,-2.2700000000000005,-2.5100000000000007,0.13999999999999968,-1.2599999999999998,0.0,-2.3199999999999994,0.049999999999998934,-0.19000000000000128,2.459999999999999,1.0599999999999996,2.3199999999999994,0.0,False,22,Thursday
5.78,20.12,2023-08-17 23:00:00+00:00,74.32,5.92,20.26,73.44,70.0,3.0,18.6,81.0,3.8,6.52,19.95,75.08,6.52,19.62,77.54,5.79,20.34,73.88,4.52,20.35,70.22,70.0,3.0,18.6,81.0,0.0,-0.5999999999999996,1.4000000000000004,0.13999999999999968,0.1299999999999999,-0.5999999999999996,0.5999999999999996,0.0,2.0,0.7399999999999993,0.7299999999999995,0.0,-1.4000000000000004,-2.0,0.0,-1.2600000000000007,-1.2700000000000005,-2.0,-0.13999999999999968,-0.7399999999999993,1.2600000000000007,0.0,-0.009999999999999787,-0.7399999999999993,-0.1299999999999999,-0.7299999999999995,1.2700000000000005,0.009999999999999787,0.0,-0.7299999999999995,0.5999999999999996,0.0,2.0,0.7399999999999993,0.7299999999999995,0.0,False,23,Thursday
4.99,19.74,2023-08-18 00:00:00+00:00,74.22,4.03,19.53,73.89,70.0,4.0,18.2,83.0,2.9,6.36,19.34,75.31,5.51,18.89,78.19,4.53,19.8,73.9,3.56,19.77,70.37,70.0,4.0,18.2,83.0,0.0,-1.4799999999999995,0.4700000000000002,-0.96,-0.5,-2.33,1.4799999999999995,0.0,1.9499999999999997,0.5199999999999996,0.9799999999999995,-0.8500000000000005,-0.4700000000000002,-1.9499999999999997,0.0,-1.4300000000000002,-0.9700000000000002,-2.8000000000000003,0.96,-0.5199999999999996,1.4300000000000002,0.0,0.45999999999999996,-1.37,0.5,-0.9799999999999995,0.9700000000000002,-0.45999999999999996,0.0,-1.83,2.33,0.8500000000000005,2.8000000000000003,1.37,1.83,0.0,False,0,Friday
11.79,19.12,2023-08-18 01:00:00+00:00,76.46,10.05,19.17,75.72,50.0,4.0,17.5,85.0,5.8,12.16,18.87,77.04,11.12,18.38,79.83,9.73,19.32,76.26,6.76,19.41,70.9,50.0,4.0,17.5,85.0,0.0,-1.0699999999999985,3.290000000000001,-1.7399999999999984,0.3200000000000003,-2.1099999999999994,1.0699999999999985,0.0,4.359999999999999,-0.6699999999999999,1.3899999999999988,-1.040000000000001,-3.290000000000001,-4.359999999999999,0.0,-5.029999999999999,-2.9700000000000006,-5.4,1.7399999999999984,0.6699999999999999,5.029999999999999,0.0,2.0599999999999987,-0.370000000000001,-0.3200000000000003,-1.3899999999999988,2.9700000000000006,-2.0599999999999987,0.0,-2.4299999999999997,2.1099999999999994,1.040000000000001,5.4,0.370000000000001,2.4299999999999997,0.0,False,1,Friday
15.94,18.67,2023-08-18 02:00:00+00:00,78.58,16.4,18.63,78.32,80.0,5.0,16.8,88.0,7.9,16.82,18.49,78.97,16.1,18.03,82.04,14.03,18.83,78.29,10.37,19.04,72.8,80.0,5.0,16.8,88.0,0.0,0.29999999999999716,6.029999999999999,0.4599999999999991,2.369999999999999,-0.4200000000000017,-0.29999999999999716,0.0,5.730000000000002,0.16000000000000192,2.070000000000002,-0.7199999999999989,-6.029999999999999,-5.730000000000002,0.0,-5.57,-3.66,-6.450000000000001,-0.4599999999999991,-0.16000000000000192,5.57,0.0,1.9100000000000001,-0.8800000000000008,-2.369999999999999,-2.070000000000002,3.66,-1.9100000000000001,0.0,-2.790000000000001,0.4200000000000017,0.7199999999999989,6.450000000000001,0.8800000000000008,2.790000000000001,0.0,False,2,Friday
13.53,18.37,2023-08-18 03:00:00+00:00,78.32,13.04,18.22,78.21,60.0,5.0,16.3,92.0,6.8,14.83,18.07,79.39,15.24,17.71,82.11,11.97,18.47,78.11,10.35,18.74,73.43,60.0,5.0,16.3,92.0,0.0,-2.200000000000001,2.6899999999999995,-0.4900000000000002,1.0699999999999985,-1.790000000000001,2.200000000000001,0.0,4.890000000000001,1.7100000000000009,3.2699999999999996,0.41000000000000014,-2.6899999999999995,-4.890000000000001,0.0,-3.1799999999999997,-1.620000000000001,-4.48,0.4900000000000002,-1.7100000000000009,3.1799999999999997,0.0,1.5599999999999987,-1.3000000000000007,-1.0699999999999985,-3.2699999999999996,1.620000000000001,-1.5599999999999987,0.0,-2.8599999999999994,1.790000000000001,-0.41000000000000014,4.48,1.3000000000000007,2.8599999999999994,0.0,False,3,Friday
10.97,19.19,2023-08-18 08:00:00+00:00,79.35,8.22,21.04,72.05,70.0,3.0,18.5,84.0,6.3,11.42,19.43,77.94,10.44,18.71,82.22,9.14,20.16,75.71,6.71,20.25,72.71,70.0,3.0,18.5,84.0,0.0,-2.219999999999999,1.5100000000000007,-2.75,-0.9199999999999999,-3.1999999999999993,2.219999999999999,0.0,3.7299999999999995,-0.5300000000000011,1.299999999999999,-0.9800000000000004,-1.5100000000000007,-3.7299999999999995,0.0,-4.260000000000001,-2.4300000000000006,-4.71,2.75,0.5300000000000011,4.260000000000001,0.0,1.83,-0.4499999999999993,0.9199999999999999,-1.299999999999999,2.4300000000000006,-1.83,0.0,-2.2799999999999994,3.1999999999999993,0.9800000000000004,4.71,0.4499999999999993,2.2799999999999994,0.0,False,8,Friday
10.24,20.68,2023-08-18 09:00:00+00:00,74.86,7.6,24.55,60.2,60.0,3.0,19.8,81.0,6.2,10.87,20.94,73.18,9.79,19.72,79.04,9.04,21.82,70.27,6.46,22.02,68.78,60.0,3.0,19.8,81.0,0.0,-2.1899999999999995,1.1399999999999997,-2.6400000000000006,-1.4399999999999995,-3.2699999999999996,2.1899999999999995,0.0,3.329999999999999,-0.45000000000000107,0.75,-1.08,-1.1399999999999997,-3.329999999999999,0.0,-3.7800000000000002,-2.579999999999999,-4.409999999999999,2.6400000000000006,0.45000000000000107,3.7800000000000002,0.0,1.200000000000001,-0.629999999999999,1.4399999999999995,-0.75,2.579999999999999,-1.200000000000001,0.0,-1.83,3.2699999999999996,1.08,4.409999999999999,0.629999999999999,1.83,0.0,False,9,Friday
12.2,21.81,2023-08-18 10:00:00+00:00,70.34,9.53,25.63,57.02,60.0,3.0,20.0,81.0,8.0,13.07,21.73,70.96,12.34,20.57,76.88,11.23,22.53,68.17,7.03,23.92,64.46,60.0,3.0,20.0,81.0,0.0,-2.8100000000000005,2.499999999999999,-2.67,-1.700000000000001,-3.540000000000001,2.8100000000000005,0.0,5.31,0.14000000000000057,1.1099999999999994,-0.7300000000000004,-2.499999999999999,-5.31,0.0,-5.169999999999999,-4.2,-6.04,2.67,-0.14000000000000057,5.169999999999999,0.0,0.9699999999999989,-0.870000000000001,1.700000000000001,-1.1099999999999994,4.2,-0.9699999999999989,0.0,-1.8399999999999999,3.540000000000001,0.7300000000000004,6.04,0.870000000000001,1.8399999999999999,0.0,False,10,Friday
16.71,22.26,2023-08-18 11:00:00+00:00,70.22,13.46,24.7,60.7,60.0,3.0,21.1,80.0,10.1,16.43,22.21,70.24,16.09,20.95,76.78,13.42,23.31,66.61,8.57,25.4,61.53,60.0,3.0,21.1,80.0,0.0,-2.629999999999999,4.890000000000001,-3.25,0.040000000000000924,-2.969999999999999,2.629999999999999,0.0,7.52,-0.620000000000001,2.67,-0.33999999999999986,-4.890000000000001,-7.52,0.0,-8.14,-4.85,-7.859999999999999,3.25,0.620000000000001,8.14,0.0,3.290000000000001,0.28000000000000114,-0.040000000000000924,-2.67,4.85,-3.290000000000001,0.0,-3.01,2.969999999999999,0.33999999999999986,7.859999999999999,-0.28000000000000114,3.01,0.0,False,11,Friday
17.77,23.49,2023-08-18 12:00:00+00:00,68.2,15.55,25.88,58.9,70.0,3.0,22.4,78.0,11.3,17.28,23.61,67.81,18.75,21.86,75.57,14.53,24.69,64.05,10.16,26.72,59.15,70.0,3.0,22.4,78.0,0.0,-3.1999999999999993,5.390000000000001,-2.219999999999999,1.0200000000000014,-1.7300000000000004,3.1999999999999993,0.0,8.59,0.9800000000000004,4.220000000000001,1.4699999999999989,-5.390000000000001,-8.59,0.0,-7.609999999999999,-4.369999999999999,-7.120000000000001,2.219999999999999,-0.9800000000000004,7.609999999999999,0.0,3.24,0.48999999999999844,-1.0200000000000014,-4.220000000000001,4.369999999999999,-3.24,0.0,-2.7500000000000018,1.7300000000000004,-1.4699999999999989,7.120000000000001,-0.48999999999999844,2.7500000000000018,0.0,False,12,Friday
17.99,26.43,2023-08-18 13:00:00+00:00,61.08,14.57,28.98,52.3,70.0,4.0,24.0,72.0,12.7,18.41,25.59,63.3,19.92,23.68,71.52,16.1,26.25,60.84,11.79,30.96,51.27,70.0,4.0,24.0,72.0,0.0,-5.350000000000001,2.780000000000001,-3.419999999999998,-1.5300000000000011,-3.84,5.350000000000001,0.0,8.130000000000003,1.9300000000000033,3.8200000000000003,1.5100000000000016,-2.780000000000001,-8.130000000000003,0.0,-6.199999999999999,-4.310000000000002,-6.620000000000001,3.419999999999998,-1.9300000000000033,6.199999999999999,0.0,1.889999999999997,-0.4200000000000017,1.5300000000000011,-3.8200000000000003,4.310000000000002,-1.889999999999997,0.0,-2.3099999999999987,3.84,-1.5100000000000016,6.620000000000001,0.4200000000000017,2.3099999999999987,0.0,False,13,Friday
16.97,29.04,2023-08-18 14:00:00+00:00,54.97,17.15,27.64,57.15,40.0,4.0,24.1,72.0,13.8,17.24,27.83,58.22,20.62,24.91,69.16,16.68,26.8,60.22,12.2,34.78,44.65,40.0,4.0,24.1,72.0,0.0,-3.4700000000000024,4.949999999999999,0.17999999999999972,0.46999999999999886,-0.08999999999999986,3.4700000000000024,0.0,8.420000000000002,3.650000000000002,3.9400000000000013,3.3800000000000026,-4.949999999999999,-8.420000000000002,0.0,-4.77,-4.48,-5.039999999999999,-0.17999999999999972,-3.650000000000002,4.77,0.0,0.28999999999999915,-0.2699999999999996,-0.46999999999999886,-3.9400000000000013,4.48,-0.28999999999999915,0.0,-0.5599999999999987,0.08999999999999986,-3.3800000000000026,5.039999999999999,0.2699999999999996,0.5599999999999987,0.0,False,14,Friday
15.73,30.58,2023-08-18 15:00:00+00:00,51.95,17.8,27.33,59.29,60.0,4.0,23.9,75.0,13.7,17.01,28.65,56.72,19.73,25.11,69.51,16.81,27.49,59.33,10.84,34.9,44.88,60.0,4.0,23.9,75.0,0.0,-1.9299999999999997,6.960000000000001,2.0700000000000003,0.990000000000002,0.7899999999999991,1.9299999999999997,0.0,8.89,4.0,2.9200000000000017,2.719999999999999,-6.960000000000001,-8.89,0.0,-4.890000000000001,-5.969999999999999,-6.170000000000002,-2.0700000000000003,-4.0,4.890000000000001,0.0,-1.0799999999999983,-1.2800000000000011,-0.990000000000002,-2.9200000000000017,5.969999999999999,1.0799999999999983,0.0,-0.20000000000000284,-0.7899999999999991,-2.719999999999999,6.170000000000002,1.2800000000000011,0.20000000000000284,0.0,False,15,Friday
19.57,29.01,2023-08-18 16:00:00+00:00,56.16,19.31,26.64,62.07,60.0,4.0,23.5,76.0,14.8,117.53,27.16,61.55,21.52,24.57,71.99,19.79,26.16,64.45,11.74,31.78,50.97,60.0,4.0,23.5,76.0,0.0,-2.210000000000001,7.5699999999999985,-0.26000000000000156,-0.4800000000000004,-98.22,2.210000000000001,0.0,9.78,1.9499999999999993,1.7300000000000004,-96.01,-7.5699999999999985,-9.78,0.0,-7.83,-8.049999999999999,-105.79,0.26000000000000156,-1.9499999999999993,7.83,0.0,-0.21999999999999886,-97.96000000000001,0.4800000000000004,-1.7300000000000004,8.049999999999999,0.21999999999999886,0.0,-97.74000000000001,98.22,96.01,105.79,97.96000000000001,97.74000000000001,0.0,False,16,Friday
24.27,27.13,2023-08-18 17:00:00+00:00,62.82,24.9,25.88,65.53,60.0,4.0,23.8,76.0,17.0,51.49,26.14,65.65,25.84,24.06,74.51,23.38,25.31,68.57,14.74,29.14,56.43,60.0,4.0,23.8,76.0,0.0,-0.9400000000000013,10.159999999999998,0.629999999999999,1.5199999999999996,-26.590000000000003,0.9400000000000013,0.0,11.1,1.5700000000000003,2.460000000000001,-25.650000000000002,-10.159999999999998,-11.1,0.0,-9.53,-8.639999999999999,-36.75,-0.629999999999999,-1.5700000000000003,9.53,0.0,0.8900000000000006,-27.220000000000002,-1.5199999999999996,-2.460000000000001,8.639999999999999,-0.8900000000000006,0.0,-28.110000000000003,26.590000000000003,25.650000000000002,36.75,27.220000000000002,28.110000000000003,0.0,False,17,Friday
26.19,26.45,2023-08-18 18:00:00+00:00,66.23,25.16,25.53,68.26,60.0,3.0,22.7,82.0,17.6,27.2,25.27,69.73,26.81,24.06,75.78,23.73,25.86,68.17,14.82,27.82,60.41,60.0,3.0,22.7,82.0,0.0,-1.6499999999999986,10.34,-1.0300000000000011,1.4299999999999997,-2.039999999999999,1.6499999999999986,0.0,11.989999999999998,0.6199999999999974,3.0799999999999983,-0.39000000000000057,-10.34,-11.989999999999998,0.0,-11.370000000000001,-8.91,-12.379999999999999,1.0300000000000011,-0.6199999999999974,11.370000000000001,0.0,2.460000000000001,-1.009999999999998,-1.4299999999999997,-3.0799999999999983,8.91,-2.460000000000001,0.0,-3.469999999999999,2.039999999999999,0.39000000000000057,12.379999999999999,1.009999999999998,3.469999999999999,0.0,False,18,Friday
25.48,25.84,2023-08-18 19:00:00+00:00,68.36,24.77,24.83,71.85,70.0,2.0,21.3,89.0,16.8,26.64,24.42,73.63,25.94,23.58,78.22,22.12,25.03,71.88,15.62,26.46,63.86,70.0,2.0,21.3,89.0,0.0,-1.1700000000000017,9.15,-0.7100000000000009,2.6499999999999986,-1.870000000000001,1.1700000000000017,0.0,10.320000000000002,0.46000000000000085,3.8200000000000003,-0.6999999999999993,-9.15,-10.320000000000002,0.0,-9.860000000000001,-6.500000000000002,-11.020000000000001,0.7100000000000009,-0.46000000000000085,9.860000000000001,0.0,3.3599999999999994,-1.1600000000000001,-2.6499999999999986,-3.8200000000000003,6.500000000000002,-3.3599999999999994,0.0,-4.52,1.870000000000001,0.6999999999999993,11.020000000000001,1.1600000000000001,4.52,0.0,False,19,Friday
